id,user_id,name,gender,age,fans,review_count,average_stars,friends
1628,u-6CbNnrhmjcGLX_FM1vvVrg,Ceci,female,56,15,421,3.74,
1629,u-n707vJzYdIJ99k9rBHQ-kA,Jon,male,25,0,11,3.15,
1630,u-FyEFe1GiL_nBzX1AMaep9A,Ted,male,56,1,29,4.77,
1631,u-y8gXdUf_IBaLzwaS2_0K3A,Cherokee,female,56,0,8,2.38,
1632,u-Rwf75p0aGZQ6P1FndkDjfA,R,female,18,0,23,4.09,
1633,u-YOOxRK3TDBJMOcxS3qNQ7w,Bill,male,35,1,36,4.14,
1634,u-1vWqiWTLNCQNI9qx-GU4oA,Girish,female,35,0,2,2.5,
1635,u-VDsO7_0AOpC9y6P_X6f2ew,Lisa,female,18,4,97,3.79,
1636,u--Xh5WMLo90wZBwIh0MBouA,Sudip,female,45,0,2,2.0,
1637,u-HPuTCCL4W3u5sxrbBFu9YA,Chelsea,female,35,4,62,3.83,
1638,u-FfC1-Xseyi-hNLNV9VQN7g,Andrew,male,45,3,66,3.13,
1639,u-hFDFHO70fyENIQ1bbtYufQ,Gehan,female,56,3,182,3.68,u-ACwN3HGetqPVhAgGKzdnsA
1640,u-rSWQ_yu3xgVaTCyUdspBkA,Ana,female,25,8,131,3.74,u-bpgbVPJcG-wQ4cNBcPPIxw
1641,u-uRcZURC3ituvPT0en9l3xA,Mayo,female,35,3,115,2.45,
1642,u-J1pXZZ6z5FCaun5ic_rYig,H,female,45,1,26,2.9,
1643,u-iByhF479gy6crpOs4x1RpA,V,female,35,0,2,1.0,
1644,u-rVe49jbsZ1UbPy4v7_eXOg,Bonson,female,25,1,10,3.64,
1645,u-_hmAJ6q9c7NVDnTgbrrTiA,Allison,female,25,14,215,3.73,
1646,u-yxnhJ_lzLgZvczfNDk6L1w,Jordy,male,35,5,110,3.64,
1647,u-hTNcQmysQFU7J4QiKDXG8Q,Carrie,female,45,0,5,3.8,
1648,u-VvFtFZwzVv_dzU2ZkCe1Gw,Yogesh,male,56,0,4,3.0,
1649,u-ESExZK0M-fo2s6jLqjTntw,La-,female,1,1,3,4.33,
1650,u-6AA1GvMABY54hfHBEoaJoA,Amar,male,18,0,8,3.25,u-eOFCBU-PUTEX5UC4dQxCqg
1651,u-snldDecrM7DsiBY_vEmGnQ,Adam,male,56,0,13,4.08,
1652,u-a2SODwNOs5INpZu4Z0E05A,James,male,35,16,63,3.04,
1653,u-Iv-dbHr2ZTsb8mrd_KDR8g,Matthew,male,18,2,9,4.33,
1654,u-eSqCqWxdazlz9KGlNC7g_g,Dr,female,45,1,30,3.8,
1655,u-DpLsquKdybS2SJKSVvQYEw,Tim,male,35,0,4,4.75,
1656,u-rXRHYJ1A1EkJz4V3j0sFEw,Raphael,male,45,0,16,4.06,
1657,u-49j4mN81moEbq3oyi_oB4g,Akhil,female,1,10,121,3.66,
1658,u-pVIdSQrXiYEwK0GFbLM3Jw,Kevin,male,25,0,4,4.75,u-Xxvz5g67eaCr3emnkY5M6w
1659,u-Nk8bmzPSx5_yQtNBygbYUA,Kristina,female,1,0,6,4.17,
1660,u-zsB1L0kR0YzaBmMuKsZbjQ,Connie,female,1,0,21,4.71,
1661,u-dvwFC5u09dbG_16AeNKBmQ,Kelly,female,25,28,420,3.94,
1662,u-VTLRv5RsJR-NU17JP9vhZg,T.J.,female,45,3,41,4.15,u-CLbpPUqP6XpeAfoqScGaJQ
1663,u-2AjHNuVqJDR5B-hTsbqpWA,Allison,female,25,0,40,4.0,
1664,u-_q-eT5lHrotEzJtsCsEuag,Josh,male,56,0,5,4.0,
1665,u-eOFCBU-PUTEX5UC4dQxCqg,Danielle,female,1,5,63,3.72,u-Xxvz5g67eaCr3emnkY5M6w
1666,u-r4SkxSerkyk89tOhooFzeA,Young,female,18,0,26,4.0,
1667,u-3nY18D4-3yoYcNK9PyKHtA,Meera,female,25,6,108,3.88,
1668,u-5zBK3wQq7ZiiO78wjVxRQQ,Claudia,female,45,2,67,3.63,u-Xxvz5g67eaCr3emnkY5M6w
1669,u-eu3bRjCyZJQ1Kqgu9vM1fA,Rose,female,35,1,54,3.03,
1670,u-5x9HuvhQaUYVcb7wUElbLQ,Dennis,male,35,0,15,3.67,
1671,u-Dfqc8HPcVkCi71-R3KiqTQ,Carl,male,56,0,14,3.79,
1672,u-2SnQLx5dzcdDUhTOg3lg4Q,Paul,male,18,0,7,3.88,
1673,u-frFpe-6mkJrWDR7wyk96UQ,Lisa,female,56,0,2,2.5,
1674,u-ruAyNjk2GGVsmhq5b4_iUA,Kumar,male,18,1,45,2.96,
1675,u-Xxvz5g67eaCr3emnkY5M6w,Jen,female,45,82,2309,3.74,
1676,u-QPsTWMns6I-nMXAfPBPgdg,Lina,female,45,21,382,3.64,
1677,u-lHyNCok1h4xgqMqtgj03Pw,Nikki,female,35,1,54,4.09,
1678,u-HdT6Ugg2DF8dcDx8h0zTwA,Mike,male,35,0,22,4.5,
1679,u-NjBbyIIgpN8lHolFh4nUOw,Meredith,female,35,0,17,3.17,
1680,u-4dBHW4poooq50wlneOZs_Q,Steph,female,56,21,573,3.54,
1681,u-gjlcSQDafNqPbYA0q7pwuA,Julianne,female,45,19,304,3.81,
1682,u-aAe3zknnrbmsFax-DnfqEw,Michael,male,45,2,119,3.77,
1683,u-MHI1R-PBE7__qXtotM7QSg,M.,female,45,1,49,3.2,
1684,u-Enkx_H-B0jp2tRLl84wOiw,Kimberly,female,56,30,224,3.54,
1685,u-GwwjFZLaFTi6EcLIxVywQg,Doug,male,35,1,11,4.64,
1686,u-xH63knKaVhclXU2gSP1q_A,Arun,male,45,19,339,3.76,
1687,u-3Uv0dGI2IXJb2OUj8R2GJA,Joyce,female,56,48,506,3.87,
1688,u-WDPz2uCBUn_S1uW09E0GYw,Frank,male,1,1,12,3.21,
1689,u-T7GTNBBpQ6d8GBWv_HM-ZQ,Brar,female,35,0,3,2.67,
1690,u-O6GMZPc_9H6jr1Jf6wkXtw,Frank,male,25,0,3,4.67,
1691,u-uLMaD0ywxiM_79z2TmURpQ,Rishabh,female,25,0,14,3.69,
1692,u-o2q8P9TPsrZRMMpjUhgoDA,Jimmy,male,45,0,87,3.5,
1693,u-3rpAsDtWFn77ROqL3X1PGw,Jannine,female,35,0,1,4.0,
1694,u-VkctVLKkWN4LXI6XEHQy0g,Kathleen,female,56,0,3,3.67,
1695,u-cZ8E9v04bcG9dMWGZXSVuw,Jason,male,1,0,33,3.72,
1696,u-fjNNUJS0dtMr7W0hHMiNVw,Diego,male,35,5,127,3.82,
1697,u-qPS-RibPgX2nRJGQ3jO3aQ,John,male,45,0,3,4.33,
1698,u-agqWketq-FhYwVmRyli4jA,Jennifer,female,1,3,82,3.91,
1699,u-550PQtrBHqSUjafvzVzEsQ,Amy,female,45,8,135,3.54,
1700,u-ySzbcro0xZoz0xfbhm75YQ,Valay,female,35,0,12,3.75,
1701,u-E8t5h3qFecOVmrEMgoQVfg,Melani,female,25,0,10,3.1,
1702,u-lQeZwk1RkY0HYJifEVBxFA,Arpita,female,18,0,3,2.33,
1703,u-kR1iFDJ7iSc4PaPQQvbcog,James,male,25,0,36,3.06,
1704,u-M1z-bDg97redqpSsbgGCeg,Prodip,female,56,0,22,4.24,
1705,u-RL7pwFcyJILOuIQ1sH--Ug,Margaret,female,18,2,63,3.58,
1706,u-7DBDjEN6SnVgLe5zWOe-FA,Lina,female,35,6,71,2.48,
1707,u-sUtlFsTvPM3pzoCJ3O93HA,Me,female,45,0,8,3.67,
1708,u-E2xjyuh4Yc0UHdJUmzqVTg,Big,female,1,0,3,2.33,
1709,u-m5BvhLPP01mPM41bQSZ_sg,Tisa,female,25,0,4,4.0,
1710,u-4bxhIKz9ePWqD93UkEjnbg,Anthony Nalli,female,35,18,629,3.52,
1711,u-xh2LqPZ_fqox5ynJfIICyw,J,female,35,0,16,4.25,
1712,u-BDYdz5MJZfhLW6wqagc5bA,Arsh,female,25,0,1,5.0,
1713,u-fL6oI_4pJhP5inuNyHwExw,Julie,female,45,0,1,4.0,
1714,u-jsPWBtGTB0_jm-IW0y1KWw,Maggie,female,56,6,53,3.38,
1715,u-xIT07OmaktG4TL-TDJis6A,Amber,female,56,3,70,3.72,u-tG24pgYOAyEONNhgmhVO-Q
1716,u-PLIBoFMlQjM-FKqMCHnwgw,Shannon,female,56,1,46,3.7,
1717,u-o-5MEqwSsiHKiPNL09e54g,Jessica,female,56,0,96,4.42,
1718,u-mksFinlYC_bDrc1k7VTG9w,Stoner Cat,female,45,9,138,3.42,
1719,u-t2O6rs4fZeY9o6ZY52RyJA,Payam,male,45,46,458,3.82,
1720,u-MOrr88hGGVLE_ThYGrjlag,Emily,female,56,0,42,3.81,
1721,u-UVwETkkTkwCtvW2CsGmaiQ,Kiki,female,35,0,29,3.55,
1722,u-GkKUrtJFY6wCBkoprbN5gA,David,male,25,0,8,2.75,
1723,u-JnPIjvC0cmooNDfsa9BmXg,Kat,female,25,419,988,3.77,
1724,u-u3yl03Gu-fW-BLRjn5iQog,Jenn,female,45,0,3,3.67,
1725,u-lMJh6j4Ve2WsD3jFrOb4mg,Mareesha,male,35,1,33,3.74,u-U5YQX_vMl_xQy8EQDqlNQQ
1726,u-Oxe8DXjBOi6C-cR2w64zOg,Izzy,female,35,8,218,3.59,u-_t3BJzyGaqr9mcDazYiYAQ
1727,u-cuXf7ST_frDaF_RNF8c2Dg,Alex,male,35,0,18,3.83,
1728,u-ckBI6eKWCL-OwT_MAwwZiA,Charlie,male,35,0,5,3.4,
1729,u-P7EV3yrn1PLHDBX6rF6qIg,Reynold,male,45,26,178,3.74,
1730,u-X12ACTgVYCp9nkLVeq-59g,Nic,male,56,0,12,4.69,
1731,u-hfyIFpXwnNFmKMUqenS5RA,Ray,male,25,0,4,3.0,
1732,u-6sd91wZnAcxQrfQJOQE9aw,Pia,female,25,0,24,4.04,
1733,u-8uahGiCvENAeWpW_LjEK6w,Eddie,male,56,0,5,2.6,
1734,u-sO0xhNh8Uc2JOnAHzx961w,Andrew,male,25,2,148,3.21,
1735,u-wR1EM6cKTaeT6Av2rA0Edw,Philip,male,25,2,37,3.14,
1736,u-kVA4yCga39k7oAB5bAy8Qg,Brittany,female,1,0,43,3.89,
1737,u-tG24pgYOAyEONNhgmhVO-Q,Merisa,female,56,5,102,3.44,
1738,u-EPrjJQP35muVElDb18Fddg,Jess,male,56,1,46,3.77,
1739,u-YlQDJExT8gHHcXMiv9geQw,Lauren,female,45,6,66,3.88,
1740,u-p8IhyH5yflKbZbZidU8NDQ,Breton,female,35,0,6,4.0,
1741,u-aDTp_a0qewexCs6078pXxQ,Vivian,female,35,5,35,3.57,
1742,u-5B6sAYLSEv48LIDe7M8hsw,Maria,female,35,0,1,5.0,
1743,u-zfudndH6p8jBnHY0H2n95w,S,female,56,0,8,3.63,
1744,u-Q9mA60HnY87C1TW5kjAZ6Q,Evelyn,female,56,562,1376,4.11,
1745,u-QVea-T9JgZ6p-vMX0aymJw,M,female,35,1,27,4.0,
1746,u-KMfMN0CabpKOGpHmGpw8Tg,Sahara,female,45,1,23,4.38,
1747,u-G3civyLatxrzYk0lln3MUQ,Albert,male,25,1,80,3.2,
1748,u-yxqL5WzNSysXZeZtjH9LhQ,Jo,female,35,0,6,3.17,
1749,u-Miy2d-FbN3AoIetNvH39Cw,Richi,female,56,0,11,2.45,
1750,u-AN0Qmf5UTKrwgn8C3-eGhg,David,male,35,0,2,2.5,
1751,u-bIUbotZWnbJt_33B8YiFtw,Emily,female,1,0,5,3.8,
1752,u-8TBJmiN1Xnvuqr4ksBDdpQ,Peter,male,18,1,22,4.04,
1753,u-QxBIfPH-0JoOPpBKVQg8Bw,Chantel,female,56,39,118,4.21,
1754,u-Zh4W17n9Mk1IFBQ1oChtiQ,Asif,male,25,0,48,3.71,
1755,u-USUw_VT31ygQ9JkEc6nPsg,NJ,female,1,6,90,3.33,
1756,u-SiX9g5tXACCcsjvWXERxkw,Zhu,female,35,0,84,3.74,u-sO0xhNh8Uc2JOnAHzx961w
1757,u-z42tHgfcWXNA60x0Japutg,Cathlin,female,25,0,4,3.0,
1758,u-eYcYApZwys60Le9JHuWlVg,Jessica,female,35,1,15,2.33,
1759,u-s-QuErK1oRlAzT5qnO6FOQ,Cindy,female,56,6,117,3.71,
1760,u-mNHaUgV05v0O0k8sAmY03A,Kiki,female,18,0,28,3.5,
1761,u-y0ZU1w6YY4W-KtMeRXSYLg,Kim,female,35,10,231,3.58,
1762,u-puKCWAzXbY4QfpMBOkVEKg,Julianna,female,45,14,155,3.55,
1763,u-L8GB1sEXJrVfR-UsDRjI-g,Mike,male,35,18,312,3.34,u-j6wLUT0ZXi-x0otelYIFpA
1764,u-XLMpKbIsNOH1DcQN4knRjQ,Anand Kumar,female,25,0,26,4.32,
1765,u-zQ3_2gFtfWuG5_BRHpe_UQ,Nicole,female,1,0,4,3.6,
1766,u-jSe0eX8NhE3iRoDuD-TCAw,Jeffrey,male,45,5,60,3.07,
1767,u-FkD-nunEpZHQQnC0zwxFdA,Nack,female,56,0,1,1.0,
1768,u-05A1WpXkjCbVHCodTSc6sg,Todd,male,35,6,112,3.65,u-whqfWVBj4x5EDboIVDOymQ
1769,u-deVz7CbX6fUp12x690FQNw,K,female,45,4,373,3.43,
1770,u-hpwtfwzLFdeYq4yAJ6d-bQ,Ashley,female,56,4,102,3.94,
1771,u-k8KivRoQwRVdxN_Xiaf9KA,Brandon,male,56,1,6,3.25,
1772,u-85EI4HGFJURnRUWQtqs2zw,Foody,female,45,0,6,3.5,
1773,u-gc4WUy07eaQYPGOly1t-Ww,Mary,female,18,10,116,3.94,
1774,u-gjT7fwlbQ3jT-dQteodvEg,Dan,male,35,4,34,3.76,
1775,u-DNuyuvJMCREP7qSF-vDy4A,Veronica,female,18,6,142,3.95,
1776,u-y306w5dmkA-oMPEFHVPA1A,Matt,male,1,0,16,3.94,
1777,u-fe2OygvNOAbPPmnEbfZDCA,Nicole,female,56,1,24,4.04,
1778,u-ut90oSQ27w9Zm1bhErruzw,R,female,45,1,31,3.31,
1779,u-LlOpRDOjA34WCjl8K1bUjA,Amanda,female,45,0,43,3.53,
1780,u-xneOtZp6CfskRuBEy3hIXw,Avyaktha,female,18,0,71,3.71,u-Q83R2UssCoErEJX36wrlvg
1781,u-oHdCkOf9gHSMhvJd4JbVrA,Michelle,female,56,39,466,3.81,
1782,u-QkBPfOh19KCnOn4C14DBGQ,Mayank,female,56,0,4,2.0,
1783,u-FUTP51yl2oM483ji0fmdVg,Monika,female,45,0,3,3.67,
1784,u-CSLHOFzry6n3g2lLXbbXgQ,Amit,male,35,2,24,3.88,
1785,u-N_WB5usUFVBYI_8g7nnh-g,Craig,male,56,11,392,3.92,
1786,u-1XGHdQXTNHtuzGdQu47n4g,Kedar,female,25,1,33,4.09,
1787,u-2oj7KXXuBXOGfnLs0rCwkw,D.,female,18,0,22,3.5,
1788,u-AvC5XQAElcGAAn_Wr5auEg,Benjamin,male,56,351,1128,4.13,
1789,u-QPHv6D5kz_OidWnXC67izg,Jordan,male,56,1,41,4.37,
1790,u-KBH4TDV7bh_Xqe96X-5xmg,Joshua,male,45,0,3,3.0,
1791,u-i9SmE2JDoc011dFNTAokPg,Courtney,female,18,0,24,2.67,
1792,u-66Szq2Pe2AfhZjTtyHttlQ,Chloé,female,45,2,112,3.31,
1793,u-488c7ePVQHYI6SJcC6ihGA,Andrew,male,45,2,69,4.17,
1794,u-kxC0TTMfm3RdgWPKotEupg,Elle,female,18,11,255,3.87,
1795,u-83MxvjpOYHJ7ocGwYYi7qA,Roy,male,1,1,27,4.89,
1796,u-pUVS6cS7880d6uwLRgMwEw,Carson,male,35,2,52,3.89,
1797,u-Vzp9gtV2SgBZEOnckCAExg,David,male,35,5,69,4.03,
1798,u-k_8StZ7moHRRS1G0jWfHyg,Renu,female,35,16,271,3.8,
1799,u-FkHx-2cM33pviW0ehCI6FA,Jamie,female,45,0,7,3.86,
1800,u-bEPcGnbi_wOvc5wRR_bxCA,Kevin,male,35,2,42,4.0,
1801,u-j3ZvzHEbsGwzlA53tgvXXw,Nice,female,25,0,12,3.07,
1802,u-lWe2YOYQfHf2z517sVLKMg,Vicki,female,18,0,11,4.82,
1803,u-vRMlt2TBsH5_efNSJLGD7w,Jessica,female,35,6,186,4.3,
1804,u-7LpmcBNX_RKbjmnh0dmKrw,Kori,female,35,0,65,3.91,
1805,u-C5QsUsQg5I3dMdLM02SXGA,Hashani,male,45,57,592,3.68,
1806,u-875pZDFi4xh5O-B1bFVdmg,Sheila,female,56,0,7,4.0,
1807,u-Uea_V6r3pzynOXm_NoNBBw,Scott,male,25,3,62,3.6,
1808,u-1VEn9mGPSv2pqvSxBb5Y_Q,Bonnie,female,45,3,36,3.75,
1809,u-YfHqK8FFv4tnKlLffvdYdw,Somalena,male,56,0,6,4.33,
1810,u-4vLLw501o5zD0h5Q6zgOcQ,Diana,female,18,0,2,2.67,
1811,u-6zQLsnswBeHov55HmUWhrA,Peg,female,45,3,57,3.63,
1812,u-tr5sQMcgTNvXN_MsmyThaw,Stella,female,25,4,117,2.96,
1813,u-IKkK_waJT8aER3-XB0WBjw,Aiden,male,45,1,3,4.33,
1814,u-Kp41QyEY4z9q48VdRPtdEg,Shafoli,female,56,0,8,2.89,
1815,u-7w22HFcZ1TFOdwjUqcIMRw,Karolina,female,45,0,7,4.29,
1816,u-GqLTKz0YsSkX-DTc9oHrBg,Kris,male,45,23,219,3.96,
1817,u-hQ91iN2bCWb9LyVYBvFg0A,Prasanna,female,35,0,14,4.06,
1818,u-gtk7H4n7eCXVDYED7zAgMg,Vipin,female,45,1,43,3.74,
1819,u-pDNAfi0DafmDw9fFYBrw-w,Gajen,female,45,0,13,2.77,
1820,u-2qLQOJHBuGQTwoIFnMFmRg,Holly,female,18,0,5,2.38,
1821,u-zp-0tBAMMpZ3R_Efd4G3AA,Mayank,female,25,0,14,4.21,
1822,u-bXYCFQxstmBU2QxrK9KHcg,Asif,male,18,0,19,2.89,
1823,u-c8-5wsosujzxPt5LnxOOtw,Val,female,18,0,4,2.0,
1824,u-m0uVfBkFiTbzg1GedPmBug,Food,female,45,0,24,3.83,
1825,u-teZyKxRh4ZmKtb1iYV1m0g,Robert,male,45,3,60,2.38,u-GMZRlfTGiX33Uhyzi8YVEw
1826,u-zC2DbfEv-Whzcgg7KEQGXg,A,female,45,2,46,3.38,
1827,u-iTIrVSrs6e6u78YcpWzlOg,S,female,56,0,4,3.25,
1828,u-25D2Dcv4njPbbO13gPOGnw,Sonali,female,45,14,150,3.76,
1829,u-Lmnl2fFVUeZE3QJwNr9-tg,Sri,female,35,0,3,4.0,
1830,u-eCwzPa9PFYOP5T6G87eXUw,Sunando,female,18,0,2,1.0,
1831,u-E1ME3llS2j4mJ861ZKJOew,Rachel,female,35,4,64,2.99,
1832,u-lvbPRZ6ruEjm38_QMivaBg,Angela,female,56,4,88,3.72,
1833,u-vMtTRr_QO9ESi7ODh6sEHQ,Anna,female,35,0,17,3.12,
1834,u-YAkJWXEGlMOmO3UF0ZccJA,Maxine,female,45,0,7,4.14,
1835,u-Nf_QqEr5eY9ukEFi50lZBg,TW,female,56,0,17,3.32,
1836,u-_t3BJzyGaqr9mcDazYiYAQ,Jenny,female,35,89,533,3.48,u-RAOZ3SzKlmxY3iDIlBb0dw
1837,u-_0imCCE2cmQ2aiD6nudNdQ,Tara,female,35,0,4,3.0,
1838,u-AeYL-4rVuWfgeDJ-PGwlEg,Stephen,male,25,1,16,3.88,
1839,u-8u-LLTQWdv5V7KQ00qIGXw,bleach,female,18,0,24,3.41,
1840,u-_2w5OFh59pDWHPtQxwDuDw,Emi,female,45,0,19,3.75,
1841,u-klb1-LsZlSlBEEjn2rNZcQ,Faye,female,56,0,21,3.77,
1842,u-ScNwktT62pUZ1lf_k2no2A,Jordan,male,56,1,61,3.72,
1843,u-8-GTQbes8cfy5QRpjVy7bg,Mandy,female,25,1,79,3.51,
1844,u-4lvyTtfuz4a1NuOwH22jMA,Alisha,female,35,0,23,4.5,
1845,u-Ex_dhn0qRooXeUiVAYihcQ,Tony,male,25,0,4,4.0,
1846,u-l00a55GxJQXTFVqm9yLGzw,Sherry,female,35,0,7,5.0,
1847,u-et8YTcfYcJBALetRh4Sdpg,Steve,male,25,1,9,4.0,
1848,u-WSq_iCLkrMLnHmrheaWUjg,Pay-Chia,female,35,0,4,4.25,
1849,u-5va7EaFaVnY4rizHnyX8dw,S,female,25,0,13,4.46,
1850,u-fytzjEDD-7v7LHLsqqdxkg,Reshma,female,18,0,4,4.5,
1851,u-KE_qVCnnNOJz8Nn6QvtnLA,Hari,male,35,0,10,3.5,
1852,u-O4U-S6ZQcFRdBsGbGB9Pfw,Cheryl,female,35,0,2,4.5,
1853,u-jrfC1NZof0DSbOsI7zUFMA,Harrisimo,female,25,0,14,4.0,
1854,u-4oqy291FDdAorqkZfrGC8w,John,male,45,0,18,4.5,
1855,u-au64Kzd7UKKT6YYWra1GgQ,Giulia,female,25,0,4,2.0,
1856,u-bPOkadudoV70axEAFkWQLQ,S,female,18,0,17,4.89,u-rR177wis4wxhd2Asqv_EpQ
1857,u-O0evs8847ecEkeFMEuK4PA,Mei,female,56,12,190,4.11,
1858,u-BvbC1B4O_DzpawUlrOR7EQ,Rony.,female,45,0,48,4.47,
1859,u-hG2R1kAEA97Kyefydj2stA,Tracy,female,25,3,72,3.33,
1860,u-T8f8aXnL42njtERHueBijg,Travelling,female,45,0,22,4.14,
1861,u-PSiIZICTY-hYdZgZJ46ooQ,Ant,male,1,0,7,3.71,
1862,u-sEgDGPj3qKwxE-E1S2MX6g,Eddie,male,25,0,45,3.69,
1863,u-e5Yz2QXmn5c08_R46GNjig,Jeremiah,male,35,0,55,3.37,
1864,u-_VtgrnnPVIE3ahJ2R8RW6Q,Emily,female,1,6,252,3.64,
1865,u-7hJULn2o6Zv1Lwd860YCGQ,Sarah,female,1,0,72,4.24,u-BGzavA_ddMr-jGmhArv7fg
1866,u-i9pkuli9RATcmByFAB2-oA,Owen,male,25,0,7,3.86,
1867,u-Btg1z2BitwEunx_SqndHCg,Mike,male,45,0,1,5.0,
1868,u-m5b84-nPPVNLlDtZyVGZ3w,Amelia,female,35,35,710,3.49,
1869,u-3AaiRbvg0ldfU2xD978z9Q,Kelly,female,35,16,154,3.71,
1870,u-59YqfjPWX3RfEKETXAXGTA,AJ,female,45,0,3,2.67,
1871,u-kEM-MsG4x4qAN8OS103Ybw,Anamika,female,35,0,7,4.5,
1872,u-cTH33InvmakCU92q1bDxmA,I,female,35,0,3,4.33,
1873,u--soqdQNpLjb1SzYlXnzKVw,Jon,male,35,1,29,3.27,
1874,u-ETZqYM1WSy9VXGxpkC7kKQ,Nelson,male,25,0,9,3.11,
1875,u-i-ga0Wu_PrGaOaCVRAYMQA,Lola,female,45,1,27,3.63,
1876,u-X5whw8WcB8dVZGZ5vGnSLg,Leeor,female,35,8,150,3.49,
1877,u-fiz9Y2dagXIEq0w8FGOGnQ,Andrei,male,45,7,245,3.77,
1878,u-WKfoKNPk_-KbzVpCCY261g,Mae,female,25,13,560,3.56,
1879,u-wc3pB0DseSKRcb9Ot0DhBg,Zahir,male,35,2,27,3.87,u-HAv4iHgSyMS4HKwl5hb98w
1880,u-ZzA0SBWKSRJA8y5tlszrjQ,Maddy,female,25,6,81,3.6,u-Q9mA60HnY87C1TW5kjAZ6Q
1881,u-WBCG29Wa-amEZPnoAGqYgg,Emily,female,25,20,274,3.18,
1882,u-t8ZCJ9CWX_zKo6fSUTvp2Q,Marcin,male,35,0,6,4.0,
1883,u-iRQ_YKpCBdaCwvc2X8_3NQ,David,male,56,20,704,3.41,
1884,u-X4QeMapHKYbT4g3mY3zVtQ,Raj,male,35,0,61,3.72,
1885,u-BLfrtFbYxYWIMOV8nQwEKw,William,male,35,0,3,3.67,
1886,u-3WinVzxrRpbNIyRsz59l8A,Bund,female,18,0,12,3.92,
1887,u-sMhvlIPGLUlRA7QsWlqBOg,Masha,female,35,25,207,3.28,
1888,u-oWDwJvCXkntjhZ4-gdz-WA,Selene,female,25,7,69,3.41,
1889,u-dc0HzgYCRuh_rz4JYVZ_YA,Chantalle,female,35,0,3,3.33,
1890,u-Vx_JbcqF773BIShr_Ux2Hw,Constantine,male,25,0,20,2.91,u-bPQMtrXUy8dMCJu6SHxxaA
1891,u-HyWqYLvtJRwZj9Zva-gPvA,Sonia,female,1,0,24,3.44,
1892,u-iJCtRAlSvxiUuKlVAnsq0A,Ehsan,male,35,16,217,3.49,u-Q9mA60HnY87C1TW5kjAZ6Q
1893,u-4T8X9Nss9bV6I_AdHNmTYQ,Julie,female,45,0,58,3.73,
1894,u-e6OZfbZXq4OuPRQlOqO8Ww,sylvia,male,25,0,84,2.34,
1895,u-bPQMtrXUy8dMCJu6SHxxaA,Terry,male,45,4,179,3.51,
1896,u--od707p4FHGul0gte29AoQ,Nisha,female,1,11,210,3.78,
1897,u-0D38OKm-1OtBE0DzmYqmBQ,Aliyah,female,18,0,11,2.91,
1898,u-vPyVWVXfTwuXJxwIzup80Q,Norman,male,35,9,485,3.9,
1899,u-w4fdxvvQ5DIN27WAQySS8Q,Chandni,male,45,0,4,2.5,
1900,u-xd0mdQP9EIg_JlIIlnQ6Vw,Sandra,female,35,0,5,1.2,
1901,u-Kt-dsblXQnsUv3GjA_DFvg,Lauren,female,35,29,413,3.88,
1902,u-rR177wis4wxhd2Asqv_EpQ,Colleen,female,25,9,100,3.22,u-xCAwgus9fWEIrv5GvwykEQ
1903,u-lGz_Am4D9NewdEvNHgz4-w,Paul,male,35,0,1,1.0,
1904,u-MeEoQzH3tjUe2GsBw2ot1w,Rod,male,25,0,4,4.75,
1905,u-2BEDMCl2ZPoEu1cT-ZsXoA,Hari,male,45,0,3,4.0,
1906,u-UtetNKGy_8L-RIMhYiCB7g,Diane,female,18,0,2,3.5,
1907,u-eCXVCeuPo2lP09zh29X-sw,Michele,female,45,0,2,1.5,
1908,u-SQSHdmBKa6O8GwVnQoq8sg,Serene,female,35,0,3,3.33,
1909,u-XQEWusYp6BFTaQOgWsJD-Q,Adam,male,25,0,10,4.64,
1910,u-5fqHDnZYDODFOitqFzf0Ag,Jennie,female,45,3,135,3.71,
1911,u-ulk3n0JW8tWnQ83C7m8z9A,Jay,male,1,21,343,3.85,
1912,u-eUiAbOh5AbbRAlBHlCTAYw,Arti,female,56,0,22,3.5,u-JnPIjvC0cmooNDfsa9BmXg
1913,u-YHcbi08t83vIvP5NctGhHw,Jason,male,45,0,31,4.45,
1914,u-PkRFSQgSfca9Tamq7b2LdQ,Laura,female,18,2,73,3.22,
1915,u-tysnPUJM6AwYasIA7C4WhA,Mdaw,female,45,0,4,5.0,
1916,u-zK3LpTaaz_uYjee97qu4hA,Gogoland,female,18,0,93,2.93,u-Q9mA60HnY87C1TW5kjAZ6Q
1917,u-VnVoplb5vrdB2EU1GzzHsA,Satya,male,45,2,59,3.95,
1918,u-y7952-hUH026MnOnjXZtSA,Arpita,female,25,0,1,1.0,
1919,u-bPu0FHiJ9FH5d5PLXo7VEw,Sumantra,male,45,2,79,3.75,u-bXYCFQxstmBU2QxrK9KHcg
1920,u-L-IwJ7QPpg381tOfl61x7A,Heather,female,56,11,188,2.64,
1921,u-3ckX2hhMUlLpfbCrYcIqrQ,Amit,male,25,1,127,2.95,
1922,u-9VRn47SH71kNkCKotY-anQ,K,female,35,2,171,3.46,
1923,u-_MkZoRNKeJ9pAk8tOMSddA,Christine,female,45,0,1,5.0,
1924,u-yg4mOksN3y2m8rhZl0iNiw,Kamran,male,18,0,1,1.0,
1925,u-LUYfOHMxgypwF8URBCuCeA,Nuriddin,male,25,0,36,4.17,
