Name,Label
Gajar Mash,MENU
Pistachio,MENU
Pistachio Gelato,MENU
Lemon Sorbet,MENU
Dippings Sauce,MENU
Masala-Chili Cauliflower,MENU
Chanaa,MENU
Chicken Peas,MENU
Keema Batura,MENU
Curry Leaf Scallops,MENU
Pear Cream Sauce,MENU
Black Sesame Apricot,MENU
Coconut Orange Sauce,MENU
Shalgam Gajar Mash,MENU
Baked Goat Cheese,MENU
Sorbet,MENU
Makhawala,MENU
Butter Gravy,MENU
Chicken Sukka,MENU
Sheekh Kebab,MENU
Yogurt With Vegetables,MENU
Yogurt And Fruit Sauce,MENU
Tamarind-Curry Leaf Prawns,MENU
Cucumber Roll,MENU
Thecha Rubbed Tawa Chicken Thigh,MENU
Vegetable Medley,MENU
Roasted Red Pepper Soup,MENU
Gosht,MENU
Masala Chilli Cauliflower,MENU
Masala Chilli,MENU
Goat Cheese Kofta Chicken Mirchi,MENU
Crispy Garlic Naan,MENU
Kofta Gravy,MENU
Punjabi Tadka Masala,MENU
Paneer Tikki Masala,MENU
Margarita,MENU
Paneer Tikka Kadhai Masala,MENU
Masala Prawns,MENU
Veg Goan Curry,MENU
Pundabi Tadka Masala,MENU
Bell Pepper Soup,MENU
Chicken Peppercorn Ginger Sukka,MENU
Crispy Poori,MENU
Indian Sauce,MENU
Onion Salad,MENU
Lamb Chaat,MENU
Goan Prawns,MENU
Cheese Kofta,MENU
Kadhi,MENU
Chola-Bhatura,MENU
Cholas,MENU
Chaat Pappri,MENU
Aloo Tikis,MENU
Chickpeas With Fried Bread,MENU
Root Pickle,MENU
Dhoklas,MENU
Kachoris,MENU
Khachoris,MENU
Butter Chicken Roti,MENU
Godamba Roti,MENU
Omlette,MENU
Wrap Bread,MENU
Butter Chicken Wrap,MENU
Coconut Noodles Soup,MENU
Malaysian Lhaksa,MENU
Spinach Chickpea Wrap,MENU
Coconut Curry Noodles,MENU
Bbq Chicken,MENU
Bbq Chicken Wrap,MENU
Coconut Cream Noodles,MENU
Chili Fries,MENU
Mango Sauce,MENU
Spinach And Chickpea Wrap,MENU
Spinach And Chickpea Curry,MENU
Achar,MENU
Whole Wheat Parathas,MENU
Coconut Cream Noodles Soup,MENU
Whole Wheat Paratha,MENU
Whole Wheat Roti,MENU
Seekh kebab Wraps,MENU
Butter Chicken Warp,MENU
Carrot Pickle,MENU
Pizza Pizza,MENU
Paratha Wrap,MENU
Pickled Veg,MENU
Zafrani Palau,MENU
Coconut Milk Soup,MENU
Noodles Soup,MENU
Bbq Chicken Poutine,MENU
Chickpea And Spinach Wrap,MENU
Potato Chickpea Wrap,MENU
Ach And Chick Pea,MENU
Wheat Naan,MENU
Poutine,MENU
Creamy Coconut Curry,MENU
Curry Soup,MENU
Chicken Curry Wraps,MENU
Spicy Beef Wrap,MENU
Bbq Chicken Tikka Wrap,MENU
Grouper Konkani,MENU
Vegetable Paneer,MENU
Dahi Vaada,MENU
Kebab Platter,MENU
Chicken Tikkas,MENU
Daal Panchtaran,MENU
Yellow And Orange Daals,MENU
Vindaloo Curries,MENU
Eggplant Medallion,MENU
Sweet Tomato Sauce,MENU
Spicy Yellow Lentil Dish,MENU
Wild Rice,MENU
Dahi Bhalla Chaat,MENU
Dahi Bhalla,MENU
Rogan Josh Lamb,MENU
Onion Puree,MENU
Cheese Sandwich,MENU
Dahi Vada Chaat,MENU
Chole Dal,MENU
Tomato / Onion Sauce,MENU
Daal Panchratan,MENU
Yellow Lentils,MENU
Subzi Malai Methi,MENU
Bhindi Rajasthani,MENU
Fried Okra,MENU
Seesh Kebab,MENU
Curry Dish,MENU
Cassata Ice Cream,MENU
Jaipur Grill,MENU
Konkani,MENU
Shrimp Massala,MENU
Spicy Mint Sauce,MENU
Cashew Salad,MENU
Tandoori Chicken Wings,MENU
Prawns Masala,MENU
Curried Vegetables,MENU
Baingan Kashmiri,MENU
Hara Kebab,MENU
Goan Shrimps,MENU
Chicken Pahadi,MENU
Mixed Tandoori,MENU
Mango Shrimp,MENU
Mango Margarita,MENU
Papal Paneer,MENU
Peshawari Kebab,MENU
Meat Thali,MENU
Tikka Misala,MENU
Beef Tandoori,MENU
Peshawari Kadhai,MENU
Ghulab Jaman,MENU
Tandoori Grill Fish,MENU
Tandoori Paneer,MENU
Tandoori Char,MENU
Tandoori Beef,MENU
Chaat Samosa,MENU
Roghan Josh,MENU
Chicken Shahikorma,MENU
Salmon Masala,MENU
Chinese Sweet And Sour Chicken,MENU
Daal Soup,MENU
Chicken Thali,MENU
Chicken Kashmiri,MENU
Cream Butter Curry Chicken,MENU
Papri Chaat,MENU
Malai Chicken,MENU
Kebab Donair,MENU
Shisha,MENU
Hot Puris,MENU
Pickled Veggies,MENU
Cheese Filled Bread,MENU
Spicy Yogurt Dipping Sauce,MENU
Spicy Paneer,MENU
Dabeli,MENU
Dahi Poori,MENU
Channa Batura,MENU
Undhiyu,MENU
Aam Ras,MENU
Chicken Biryani Rice,MENU
Kutchi Dabeli,MENU
Bhatura Sabzi,MENU
Veggie Rice,MENU
Bhel,MENU
Channa Bhatura,MENU
Spicy Dabeli,MENU
Coconut Barphi,MENU
White Flour Fried Bread,MENU
Mini Thali,MENU
Aloo Puri,MENU
Chole Rice,MENU
Mango Lasssi,MENU
Aloo Curry,MENU
Hawaiian Bun,MENU
Kati Roll Paneer,MENU
Special Platter,MENU
Paneer Gravy,MENU
Fry Bread,MENU
Chikoo Milkshake,MENU
Punjabi Thali,MENU
Namaste Special Platter,MENU
Cookies,MENU
Frankie Roll,MENU
Namaste Sampler Platter,MENU
Aaloo Paratha,MENU
Mirchi Bhaji,MENU
Mix Platter Thali,MENU
Tandoori Combo,MENU
Mango Lissa,MENU
Syrupy Sauce,MENU
Chole Bhature,MENU
Lamb Sheek Kabaab,MENU
Veg Pulav,MENU
Indian Bhel,MENU
Paneer Frankie,MENU
Poori Aloo,MENU
Kachi Dabali,MENU
Pulav,MENU
Sev Dahi Chaat,MENU
Fruit Smoothie,MENU
Fennel Tea,MENU
Paneer Tandoori,MENU
Bhelpuri,MENU
Sev Puri,MENU
Biryani Masala,MENU
Tacos,MENU
Chips,MENU
Jeera Pulao,MENU
Veggie Mixed Rice,MENU
Pickled Vegetables,MENU
Fennel Ice Cream,MENU
Chickpea Curry Combo,MENU
Chicken Sheek Kebab,MENU
Dhaal Tadka,MENU
Lamb Vindaoo,MENU
Green Salad,MENU
Kathi Rolls,MENU
Tomato Bisque Soup,MENU
Garlic Chutney,MENU
Veg Thali,MENU
Non-Veg Thali,MENU
Khasta Kachories,MENU
Galar Halwa,MENU
Pani-Puri,MENU
Boneless Chicken Breast,MENU
Mixed Vegetables Jalfrazi,MENU
Murg Tikka,MENU
Palak Naan,MENU
Spinach Bread,MENU
Black Lentil Dish,MENU
Tadka Dal,MENU
Shrimp Grilled,MENU
Goa Fish Curry,MENU
Hal Beer,MENU
Amber Beer,MENU
kebab Meat Platter,MENU
Butterchicken,MENU
Dahi,MENU
Blonde Beer,MENU
Tondoori Chicken,MENU
Ginger Mojito,MENU
Vegetable Jalfraze,MENU
Green And Red Sauce,MENU
Fried Jalfraze Veggies,MENU
Butter Naann,MENU
Lamb Jalfrezi,MENU
Yellow Lentil Dish,MENU
Karari Bhindi,MENU
Bhati Chicken,MENU
Rasmali,MENU
Vegetable Skewer,MENU
Potato Patties,MENU
Spicy Chicken Mikka,MENU
Lamb Patties,MENU
Spiced Eggplant,MENU
Marinara Sauce,MENU
Guntur Chicken,MENU
Paneer Till,MENU
Veggie Salad,MENU
Paneer Chaat,MENU
Kurkuri Bhindi,MENU
Crispy Okra,MENU
Manchurian Cauliflowers,MENU
Amritsari Machli,MENU
Fish Tandoor,MENU
Chicken ChettiNaand,MENU
Bhindi Sabzi,MENU
Crispy Bhindi,MENU
Mixed Bbq Plate,MENU
Cripsy Bhindi,MENU
Plain Lassi,MENU
Bhelpurifor Snacks,MENU
Chicken Bryianni,MENU
Buttered Chicken,MENU
Lamb Tikka,MENU
Kingfisher,MENU
Lamb Pieces,MENU
Stir - Fried Rice,MENU
Tender Chicken Tikka,MENU
Hot Platter,MENU
Bombay Bhel,MENU
Bombay Grill,MENU
Mint Tikka,MENU
Bombay Chutney,MENU
Chicken Pierre,MENU
Chicken Breast Pierre,MENU
Boneless Chicken Pieces,MENU
Butter Sauce,MENU
Garlic Rendition,MENU
Paneer Tikka Skewer,MENU
Bhaingan Bharta,MENU
Royal Platter,MENU
Yogurt And Mint Chutney,MENU
Karahi Beef,MENU
Madras Beef,MENU
Behr Poori,MENU
Prawns Vindaloo,MENU
Hot Appetizer Platter,MENU
Veggie Sammies,MENU
Beef Sammies,MENU
Tender Beef Pieces,MENU
Palao Rice,MENU
Sweet Naan Bread,MENU
Beef Madras,MENU
Panera Bread Tomato Soup,MENU
Tomato Rasam,MENU
Kodi Vepudu,MENU
Tender Rice,MENU
Butter Scotch Pastry,MENU
Veg Chowmein,MENU
Vada Sambhar,MENU
Rava Masala Dosa,MENU
Idly Manchurian,MENU
Bisi Bele Bath,MENU
Paella,MENU
Vodka,MENU
Muttar Panir,MENU
Tandoori Combo Platter,MENU
Navaratan Korma,MENU
Eggless Cakes,MENU
Non-Veg Platter,MENU
Steam Rice,MENU
Chicken Dosa,MENU
Mutton Kebab,MENU
Black Forest Cake,MENU
Tika Masala Paneer,MENU
Tava Fish,MENU
Aloo Gobi Masala,MENU
Apolla Fish,MENU
Idli Manchuria,MENU
Andhra Spicy Dosa,MENU
Egg Biryani,MENU
Fried Veggie Balls,MENU
Hyderabadi Chicken Biryani,MENU
Mysore Masala,MENU
Dahi Paapdi,MENU
Non-Veg Tandoori Platter,MENU
Sarvana Bhavan,MENU
Chicken Sangrilla,MENU
Daal Fry,MENU
Lamb Naan,MENU
Garlic And Onion Naan,MENU
Fried Vegetable,MENU
Shrimp Saag,MENU
Cut Mirchi Bajji,MENU
Jalapeno Fritters,MENU
Pakoda,MENU
Chocolate Kiwi Cake,MENU
Gongura Lamb,MENU
Lentil Donuts,MENU
Fried Spicy Cauliflower,MENU
Chicken Chittenado,MENU
Bready Poori,MENU
Green Chile And Cheese Naan,MENU
Grilled Cheese Flatbread,MENU
Bagara Baingan,MENU
Yellow Curry,MENU
Chicken Butter,MENU
Creamy Korma Sauce,MENU
Goat Chettinaad,MENU
Mulligawnee Soup,MENU
Goat Dish,MENU
Chutness,MENU
Zeera Rice,MENU
Indian Pastry,MENU
Cinnamon Rice,MENU
Tikka Masala Chicken,MENU
Curry Chickens,MENU
Panner Tikka,MENU
Peshawari Naan,MENU
Chicken Coconut Curry,MENU
Garlic Naan Breard,MENU
Mint Chutni,MENU
Curry Leaf,MENU
Veggie Somosa,MENU
Tika Marsala,MENU
Lamb Mutter,MENU
Meat Naan,MENU
Handi Chicken,MENU
Ginger Garlic Sauce,MENU
Biryani Lamb,MENU
Creamy Spicy Sauce,MENU
Handi Lamb,MENU
Eggplant Vegetarian Dish,MENU
Garlic And Plain Naan Bread,MENU
Lamb Byrani,MENU
Meat Samosa,MENU
Sizzling Chicken Tikka,MENU
Roti Breads,MENU
Mutton Gravy,MENU
Garlic And Keema Naan,MENU
Mango Curry,MENU
Potato Samosa,MENU
House Salad,MENU
Spicy Coconut Curry,MENU
Veggie Cakes,MENU
Fritters,MENU
Cream And Onion Sauce,MENU
Mint Chicken,MENU
Chicken Tikka Mandala,MENU
Mango Lasso,MENU
Riata,MENU
Creamy Yogurt And Cucumber Sauce,MENU
King Fisher Beer,MENU
Red Chicken Curry,MENU
Ghana Masala,MENU
Fried Doodles,MENU
Bhautra,MENU
Coconut Curry Chicken,MENU
Desert Dumplings,MENU
Peas Samosa,MENU
Sweet Donut Balls,MENU
Magno Lassi,MENU
Shrimp Paneer,MENU
Creamy Vegetable,MENU
Garlic Shrimp,MENU
Peas Pulaa,MENU
Spicy Green Pepper Naan,MENU
Vegetarian Potato Dumplings,MENU
Lamb Curries,MENU
Mango Curry Chicken,MENU
Vegetable Manchurian,MENU
Green Side Sauce,MENU
Aloo Pratha,MENU
Yellow Dal Soup,MENU
Spicy Shrimp Coconut Curry,MENU
Indian Rice Pudding,MENU
Sauvignon Blanc,MENU
Spicy Mint Chutney,MENU
Dahl Makhani,MENU
Bone Pieces,MENU
Basil,MENU
Indian Curry,MENU
Spicy Chili Garlic Naan,MENU
Aloo Saag,MENU
Yellow Rice,MENU
Lentil Wafers,MENU
Chicken Tikki,MENU
Masala Mild,MENU
Kata Gravy,MENU
Mutton Paya,MENU
Roti Pachadi,MENU
Pakwan Special Biryani,MENU
Andhra Chepala Pulusu,MENU
Mixed Pakora,MENU
Cashew Curry,MENU
Chic Tikka Masala,MENU
Mysore Bonda,MENU
Veg Ulavacharu Biryani,MENU
Onion Biryani,MENU
Archana Chicken,MENU
Lemon Achar,MENU
Pakwan Biryani,MENU
Goat Meat,MENU
Fish Fry,MENU
Boneless Chicken Biryani,MENU
Chicken Mahkani,MENU
Plain Byrani Rice,MENU
Black Pepper,MENU
Lamb Skewer,MENU
Creamy Curry Sauce,MENU
Goat Haleem,MENU
Okra Masala,MENU
Dum Biryani,MENU
Andra Chicken Fry,MENU
Beef Chilli,MENU
Beef Chilli Fried Rice,MENU
Szechuan Fried Beans,MENU
White Rice Noodles,MENU
Rice Noodles,MENU
Soy Sauce,MENU
Gong Chow Ngor Haw,MENU
Badam Milk,MENU
Veg Pulao,MENU
Mixed Vegetable Curry,MENU
Boondi Raita,MENU
Veggie Thali,MENU
Achari Paneer,MENU
Mango Lassis,MENU
Muter Paneer,MENU
Methi Malai Gravy,MENU
Paneer Achari,MENU
Tava Roti,MENU
Sabzis,MENU
Manchurian Fish,MENU
Chicken Hakka Noodles,MENU
Mango Salad,MENU
Crispy Wontons,MENU
Manchurian Shrimp,MENU
Manchurian Beef,MENU
Stir Fry Bok Choy,MENU
Spicy Garlic Tofu,MENU
Plum Sauce,MENU
Crispy Sesame Beef,MENU
Vegetarian Rice,MENU
Shrimp Wontons,MENU
General Tso Chicken,MENU
Sesame Crispy Chicken,MENU
Chicken Beef Shrimp Chow,MENU
Vegetable Chow Mein,MENU
Chicken Wontons,MENU
Shrimp Green Curry,MENU
Crispy Chicken,MENU
Chicken Tandoori Chowmein,MENU
Chicken And Corn Soup,MENU
Spring Rolls Vegetables,MENU
Sesame Crispy Beef,MENU
Sesame Beef,MENU
American Chopsy,MENU
Veg Curries,MENU
Tandoori Chicken Chow Mein,MENU
Tandoori Chicken Fried Rice,MENU
Chili Chicken Gravy,MENU
Sweet Sauce Pakora,MENU
Chilli Oil Garlic Hot Sauce,MENU
Hot - Garlic Sauce,MENU
Singapore Rice Noodles,MENU
Shrimp Pieces,MENU
Garlic Chicken Pakora,MENU
Pad Thai Chicken,MENU
Chilli Beef,MENU
Margarita Pizza,MENU
Allo Gobi,MENU
Spaghetti Carbonara,MENU
Neapoliton Pizza,MENU
Pasta Carbonara,MENU
Veggi Samosa,MENU
Lobster Bisque,MENU
Garlic Aïoli,MENU
Belgian Beers,MENU
Oyster Stew,MENU
Strawberry Cheesecake,MENU
Cheesecake,MENU
Risotto,MENU
Short Ribs,MENU
Tikka Masala Grilled Cheese,MENU
Beef Wellington,MENU
Rabbit Masala,MENU
Impossible Meat,MENU
Tikka Grilled Cheese,MENU
Gin Cocktail,MENU
Mali Kofta,MENU
Bread Plate,MENU
Curried Chicken Popover,MENU
Poached Egg,MENU
Scotch Eggs,MENU
Porridge,MENU
Daaaaaaamn,MENU
Mimosa,MENU
Mini Bagels,MENU
Vodkas,MENU
Lamb Lollies,MENU
Tartar Sauce,MENU
Jackfruit Curry,MENU
Goji Manchurian,MENU
Lamb Lollis,MENU
Bbq Jack Fruit Sliders,MENU
Bbq Pulled Pork,MENU
Blackberry Bramble,MENU
Curried Coconut Tomato Bisque,MENU
Bisque,MENU
Cheesecake Poof,MENU
Fruit Puree,MENU
Curried Jackfruit,MENU
Lamb Lollipops,MENU
Thin Noodles,MENU
Spicy Fried Paneer,MENU
Beef Tenderloin,MENU
Seared Scallop Soup,MENU
Puff Pastry,MENU
Lemon Gin,MENU
Charcuterie,MENU
Chicken Pot Pie,MENU
Curry Fries,MENU
Masala Perogies,MENU
Sweet Waffle,MENU
Pondicherry French Toast,MENU
Curried Coconut Soup,MENU
Oat Cakes,MENU
Oat Cake Dinner,MENU
Chicken Tikka Grilled Cheese,MENU
Tomato Bisque,MENU
Beef Wellington Bites,MENU
Maila Kofta,MENU
Hearty Indian Sauce,MENU
Lotus Blossom,MENU
Chicken Curry Pot Pie,MENU
Roasted Vegetable,MENU
English Cheese,MENU
Soda Bread,MENU
Cherry Jam,MENU
Spring Onion Cream Cheese,MENU
Potato Balls,MENU
Bombay Salad,MENU
Bramble Berry Cocktail,MENU
Coconut Curry Tomato Bisque,MENU
Gin Martini,MENU
Grilled Cheese And Soup,MENU
Sweet Potato Croquette Balls,MENU
Lamb Medallions,MENU
Flatbread,MENU
Scallop Lemongrass Soup,MENU
Coconut Tomato Soup,MENU
Pot Pie,MENU
Chicken Mush,MENU
Madan Mohan Drink,MENU
Chick Pea Breaded,MENU
Smoked Duck,MENU
Herb Raita,MENU
Ricotta,MENU
Arugula Salad,MENU
Apricot Kumquat,MENU
Crispy Chickpea,MENU
Cream Cheese,MENU
Poached Eggs,MENU
Curry Chicken Popover,MENU
BaNaana Custard,MENU
Whipped Cream,MENU
Scotch Egg,MENU
Bumbleberry Drink,MENU
Cheese Platter,MENU
Lamb Lollipop,MENU
Scottish Eggs,MENU
Fried Ricotta,MENU
Duck Sliders,MENU
Yuca Fries,MENU
Fried Sweet Potato Crockette,MENU
Madras Curry Braised Lamb,MENU
Sweet And Sour Eggplant,MENU
Spinach Curry,MENU
Mutter,MENU
Madras Masala Dosa,MENU
Puri Rotti,MENU
Ordinary Dosa,MENU
Chicken Sweets,MENU
Chilly Idli,MENU
Chilly Garlic Dosa,MENU
Idli Dosa,MENU
Idli Sambhar,MENU
Onion Tomato Uthapam,MENU
Paneer Masala Filing,MENU
Tamarind Rice,MENU
Madras Dosa,MENU
Butter Paper Masala Dosa,MENU
Yellow Daal,MENU
Lamb Bbq,MENU
Veggie Croquettes,MENU
Lamb And Brown Rice,MENU
Hot Curry,MENU
Lamb Meatball Wrap,MENU
Salmon Tikka,MENU
Veggie Bowl,MENU
Masalas Sauce,MENU
Choolaah Salad,MENU
Tandoori Vegetables,MENU
Tiki Masala Sauce,MENU
Lamb Choolah,MENU
Chicken Roasted Vegetables,MENU
Lamb Tikka Masala Power,MENU
Chick Pea Masala,MENU
Cauliflower And Chickpea Wrap,MENU
Chickpea Soup,MENU
Paneer Choolaah,MENU
Yellow Lentil Sauce,MENU
Mint Ginger,MENU
White Wine,MENU
Mashed Vegetable,MENU
Lentil Mix,MENU
Tandoor Meat,MENU
Tandoori Veggies,MENU
Lamb Balls,MENU
Choolah Bowl,MENU
Choolaah Rice,MENU
Yellow Daal Masala,MENU
Amish Paneer,MENU
Amish Farmer Cheese,MENU
Black Lentils With Rice,MENU
Chick Peas Masala,MENU
Mango Lemonade,MENU
Yellow Lentil Masala,MENU
Mint Ginger Lemonade,MENU
Ginger Mint Lemonade,MENU
Tamarind Apple Sauce,MENU
Mint Yogurt,MENU
Spicy Mango,MENU
Spicy Mango Sauce,MENU
Veggie Masala,MENU
Fry Dumpling,MENU
Chicken Tikka Choolaah,MENU
Lamb Choolaah,MENU
Black Lentil Daal,MENU
Mango And Mint Lemonades,MENU
Choolah,MENU
Vegetarian Bowl,MENU
Mango Laasi,MENU
Potato Roll,MENU
Lamb Wrap,MENU
Halal Lamb Meatballs,MENU
Malai Kulfi,MENU
Lamb Meatball Choolaah,MENU
Lamb Kofta,MENU
Chicken Choolah,MENU
Chicken Choolah Bowl,MENU
Black Lentil Masala,MENU
Lava Sauce,MENU
Lamb Meat,MENU
Truffles,MENU
Chicken And Veggie Wrap,MENU
Lemonade,MENU
Choolaah Ranch,MENU
Choolaah Fire Sauce,MENU
Panera Bread,MENU
Hyderabadi Biryani,MENU
Chicken Appetizers,MENU
Black Masala,MENU
Yellow Masala,MENU
Street Snacks,MENU
Tikka Kebab,MENU
Chicken Protein,MENU
Mint Yogurt Sauce,MENU
Chicken Choolaah Bowl,MENU
Black Bean Daal,MENU
Tofu Salad,MENU
Lamb Meatball,MENU
Chicken Choolaah,MENU
Curry Butter Chicken,MENU
Curry Mango Chicken,MENU
Biyarni Yellow Rice,MENU
Veggie Bbq,MENU
Lentil Sauce,MENU
Ginger Lemonade,MENU
Kati Roll,MENU
Tikka Masala Curry,MENU
Smoked Tikka,MENU
Mint Lemonade,MENU
Chocolate Truffle,MENU
Indian Bbq,MENU
Grilled Veggies,MENU
Lemonades,MENU
White Basmati,MENU
Crispy Naan,MENU
Somosa Chaat,MENU
Panneer Cheese,MENU
Crunchy Potato Samosa,MENU
Crunchy Noodles,MENU
Apple Tamarind,MENU
Tamarid Apple,MENU
Choolah Lava Sauce,MENU
Lamb Meatballs Choolaah,MENU
Salmon Choolaah,MENU
Regular Hot Sauce,MENU
Cardamom Ice Cream,MENU
Masala Bowl,MENU
Yellow Lental Daal,MENU
Chickpea Masala Bowl,MENU
Lamb Kebab Salad,MENU
Veggie Balls,MENU
Stir Fried Veggies,MENU
Chicken Masala Bowl,MENU
Tamarind Apple Chutney,MENU
Chicken Bbq,MENU
Chicken Tikka Pieces,MENU
Fried Chips,MENU
Indian Paneer,MENU
Lava Hot Sauce,MENU
Lamb Meat Balls,MENU
Tikki Chicken,MENU
Roasted Vegetables,MENU
Lamb Choola,MENU
Paneer Perfect,MENU
Black Daal,MENU
Lamb Perfect,MENU
Yellow Lentil Daal,MENU
Yogurt Mint,MENU
Veggie Croquette Tikka Masala,MENU
Veggie Croquette,MENU
Idly Dosa,MENU
Black Lentil,MENU
Cauliflower Wrap,MENU
Salmon Salads,MENU
Naan Chips,MENU
Saag Curry,MENU
Vegetarian Bowls,MENU
Naan Chicken Wrap,MENU
Chicken Fish,MENU
Chicken Rolls Masala,MENU
Choolah Ranch,MENU
Mango And Mint Sauce,MENU
Crispy Samosa,MENU
Tamarind Ginger,MENU
Pita Chips,MENU
White Naan,MENU
Green Chilli Dosa,MENU
Indian Dosa,MENU
Onion Rava Masala Dosa,MENU
Matar Paneer Dosa,MENU
Drum Roll,MENU
Pav Bhaji Dosa,MENU
Mysore Bhaji Dosa,MENU
Coriander Dosa,MENU
Vada Sambar,MENU
Green Chili Masala Dosa,MENU
Spicy Garlic Masala Dosa,MENU
Ghee Masala Dosa,MENU
Thali Vegetarian,MENU
Butter Chicken Thali,MENU
Channa Bathura,MENU
Bathura,MENU
Spinach Stew,MENU
Jalfrezi Chicken,MENU
Chicken Drumsticks,MENU
Chickpea Chana,MENU
Belle Sauce,MENU
Tandoori Chicken Leg,MENU
Channa Somosa,MENU
Uyghur Noodles,MENU
Green Beans,MENU
Spicy Pepper,MENU
Skewer,MENU
Steamed Lamb Dumplings,MENU
Lamb Soup,MENU
Lamb Buns,MENU
Charcoal kebab,MENU
Marinated Kebab,MENU
Dapanji,MENU
Lamb Noodles Soup,MENU
Lang Man Noodles,MENU
Lamb Dumplings,MENU
Yangman Noodles,MENU
Lamb Rice,MENU
Spicy Noodles,MENU
Pulao Lamb Rice,MENU
Uyghur Lamb Pualo,MENU
Kidney Skewer,MENU
Langman Noodles,MENU
Vip Noodles,MENU
Short Noodles,MENU
Roast Kidney,MENU
Lamb And Chicken Skewer,MENU
String Beans,MENU
Lamb Kidney,MENU
Kidney kebab,MENU
Lamb Kebab Combo,MENU
Pulao Rice Pilaf,MENU
Lamb Intestine,MENU
Spicy Short Noodles,MENU
Chicken Bones,MENU
Chicken Meat,MENU
Chicken Back Bone,MENU
Charcoal Lamb Kebab Combo,MENU
Pulled Noodles,MENU
Lamb Piece Soup,MENU
Spicy kebab,MENU
Lamb Kidneys,MENU
Fried Muhogo,MENU
Masala Gravy,MENU
Black Kebab,MENU
Fried Meatballs,MENU
Batata Vada,MENU
Chicken Mishkaki,MENU
Masala Rice,MENU
Masala Potatoes,MENU
Masala Fries,MENU
Masala Fish,MENU
Round Kebab,MENU
Chutney Dipping Sauce,MENU
Chicken Chop,MENU
Tamarind Dipping Sauce,MENU
Spicy Kung Pao Chicken,MENU
Chinese Rice,MENU
Spicy Black Bean Sauce,MENU
Manchurian Vegetables,MENU
Veggie Fried Rice,MENU
Masala Fried Rice,MENU
Chilli Fish,MENU
Bean Sprouts,MENU
Safron Basmati Rice,MENU
Rogan Josh Sauce,MENU
Curry Veg,MENU
Greek Pita,MENU
Spicy Indian Sauce,MENU
Draft Beer,MENU
Ginger Chicken kebab,MENU
Indian Wine,MENU
White Indian Wine,MENU
Chilli Naan,MENU
Tandoori Mixed Grille,MENU
Idli Vada,MENU
Bhagara Baigan,MENU
Hyderabadi Dum Chicken Biryani,MENU
Plain And Garlic Naan,MENU
Idli Chuney,MENU
Kothu Parotta,MENU
Minced Bread,MENU
Deep Fried Vegetables,MENU
Kutthu Paratha,MENU
Bindi Masala Okra,MENU
Dum Chicken Biryani,MENU
Dark Meat Chicken Pieces,MENU
Tikka Marsalas,MENU
Black Channa,MENU
Pongal Vada,MENU
Madurai Idli,MENU
Masala Stewed,MENU
Dosa Maharani,MENU
Pappadon,MENU
Goat And Chicken Biryani,MENU
Garlic And Plain Naan,MENU
Fish Moilee,MENU
Lilva Katchori,MENU
Bhajia,MENU
Bombay Sandwich,MENU
Chick Pea Patty,MENU
Undhiyu Curry,MENU
Kathi Roll,MENU
Vada Pau,MENU
Ulava Charu Veg Biryani,MENU
Gongura Egg Biryani,MENU
Vijayawada Chicken Biryani,MENU
Onion Pakodas,MENU
Lemon Rice,MENU
Gongura Chicken Biryani,MENU
Goat Fry Biryani,MENU
Fry Biryani,MENU
Sweet Gajar Halwa,MENU
Fried Traditional Bread,MENU
Chickpeas Curry,MENU
Sweet Pudding,MENU
Chaat Paapri,MENU
Corn Dough Bread,MENU
Spinach And Mustard Puree,MENU
Dian Thali,MENU
Bread Pakora,MENU
Mint Chutney Dipping Sauce,MENU
Spinach With,MENU
Creamed Paneer Ball,MENU
Yogurt Raita,MENU
Makai Ki Roti,MENU
Paw Bhaji,MENU
Mix Parathas,MENU
Cheese Parathas,MENU
Whole Wheat Bread,MENU
Mango Shakes,MENU
Cashew Burfi,MENU
Sweeter Chicken Coconut,MENU
Chana Saag,MENU
Cubed Chicken Breast,MENU
Curry Potato,MENU
Chopped Chicken Pieces,MENU
Paradise Special Platter,MENU
Okra Stir Fry,MENU
Onion Fries,MENU
Chicken Tikka Platter,MENU
Lentil Deep Fried Donut,MENU
Bhajis,MENU
Mint And Cucumber Sauce,MENU
Green Samosa Sauce,MENU
Fried Fritters,MENU
Panner Tikka Masala,MENU
Tikka Paneer,MENU
Masala Panner,MENU
Paneer Naan,MENU
Tiki Masala,MENU
Tikka Dish,MENU
Spicy Goat Biryani,MENU
Mongo Lassi,MENU
Hot Tea,MENU
Panneer Kulcha,MENU
Shahi Panneer,MENU
Food Korma,MENU
Chicken Lentil Soup,MENU
Cheese Curry,MENU
White Fish,MENU
Curried Lentils,MENU
Garlic Tandoori Chicken Tikka,MENU
Baked Fish,MENU
Fried Dumpling,MENU
Chicken Tikka Naan,MENU
Mango & Sweet Lassi,MENU
Veg Pakora Kadhi,MENU
Saag Masala,MENU
Curry Pakora,MENU
Papadum Pepper Crackers,MENU
Yummy Curry,MENU
Vegan Roti,MENU
Spinach And Cheese Paneer,MENU
Green Bean,MENU
Chicken Tiki,MENU
Chicken Masala Curry,MENU
Boneless Chicken Dum Biryani,MENU
Paneer Appetizers,MENU
Veg Karahi,MENU
Babycorn Manchuria,MENU
Goat Haidarabadi Masala,MENU
Goat Chukka,MENU
Karahi Paneer Curry,MENU
Biryani Chicken,MENU
Indian Thali,MENU
